game_id,name,url,year,certificate,rating,votes,plot,Action,Adventure,Comedy,Crime,Family,Fantasy,Mystery,Sci-Fi,Thriller
8180,Moeshu Box,https://www.imdb.com/title/tt11333158/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8181,Dracula,https://www.imdb.com/title/tt0335063/?ref_=adv_li_tt,1993.0,Not Rated,6.2,31.0,"The DOS computer version of ""Bram Stoker's Dracula"" is a 3D first-person shooter in the vein of ""Doom"" and ""Wolfenstein 3D"". Jonathan Harker has to fight his way through 3 stages in order ... See full summary »",1,0,0,0,0,1,0,0,0
8182,Oink!,https://www.imdb.com/title/tt4943996/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,0,0
8183,Flower,https://www.imdb.com/title/tt2144434/?ref_=adv_li_tt,1986.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8184,Project Boost,https://www.imdb.com/title/tt12382080/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8185,Onimusha Tactics,https://www.imdb.com/title/tt0347710/?ref_=adv_li_tt,2003.0,T,5.6,21.0,Add a Plot,1,1,0,0,0,1,0,0,0
8186,Klonoa 2: Dream Champ Tournament,https://www.imdb.com/title/tt13066648/?ref_=adv_li_tt,2002.0,E,7.2,0.0,"In this exciting fast-paced, colorful side-scroller adventure you'll guide Klonoa as he tries to beat other travelers in the Dream Champ Tournament, Combining platform, puzzle and adventure elements, Can you get the title of number one?",1,1,0,0,0,1,0,0,0
8187,Street Combat,https://www.imdb.com/title/tt16229282/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,A localized USA fighting game that was redone using the 'Ranma 1/2: Chounai Gekitou Hen' engine.,1,0,0,0,0,0,0,0,0
8188,Space Fury,https://www.imdb.com/title/tt2124048/?ref_=adv_li_tt,1981.0,Not Rated,5.7,12.0,Add a Plot,1,0,0,0,0,0,0,1,0
8189,Cold War,https://www.imdb.com/title/tt0483589/?ref_=adv_li_tt,2005.0,T,6.2,27.0,Add a Plot,1,0,0,0,0,0,0,0,0
8190,Cheeky Mouse,https://www.imdb.com/title/tt2081207/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,1,0,0,0,0
8191,FX Fighter Turbo,https://www.imdb.com/title/tt1278347/?ref_=adv_li_tt,1996.0,T,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8192,Time Clickers,https://www.imdb.com/title/tt7319586/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,"Time Clickers is what's called an 'incremental game'. There's always a fun upgrade to look forward to, and the numbers keep getting bigger. Hire a team to fight for you, even when you're offline.",1,0,0,0,0,0,0,0,0
8193,Bejeweled Blitz Live,https://www.imdb.com/title/tt1871229/?ref_=adv_li_tt,2011.0,E,7.2,14.0,"A spin-off of Bejeweled Blitz, released exclusively for the Xbox 360.",1,0,0,0,0,0,0,0,0
8194,Batman and Robin the video game,https://www.imdb.com/title/tt20125470/?ref_=adv_li_tt,2024.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8195,Samurai,https://www.imdb.com/title/tt2089787/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8196,Tosca,https://www.imdb.com/title/tt10071046/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8197,Team Innocent: The Point of No Return,https://www.imdb.com/title/tt2904664/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,1,0
8198,"Sheepover, the GAME!",https://www.imdb.com/title/tt9470254/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Sheepover goes the Sheepcon.,1,0,0,0,0,0,0,0,0
8199,Network E.L.E.,https://www.imdb.com/title/tt11487348/?ref_=adv_li_tt,2020.0,E,7.2,0.0,"NASA exploration pilot Myorah Strycharz must travel an abandoned city on Planet Mercury and recover four Mercury-980 single board Space-VPX chips to survive, before the harsh deadly radiation kills her, or before she runs out of oxygen.",1,1,0,0,0,0,0,0,0
8200,Shoot Out,https://www.imdb.com/title/tt2357323/?ref_=adv_li_tt,1985.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8201,Black Tiger,https://www.imdb.com/title/tt2166276/?ref_=adv_li_tt,1987.0,Not Rated,6.2,29.0,Add a Plot,1,0,0,0,0,1,0,0,0
8202,Fahrenheit,https://www.imdb.com/title/tt5433424/?ref_=adv_li_tt,1995.0,T,6.7,8.0,"Interactive FMV movie that follows a heroic rookie firefighter, who must prove himself to his new teammates of Fire Station 13 by saving lives, fighting fires and stopping madmen who love playing with fire.",1,1,0,0,0,0,0,0,0
8203,Street Rod,https://www.imdb.com/title/tt6113390/?ref_=adv_li_tt,1989.0,Not Rated,7.2,0.0,The year is 1963 and you're eager to make yourself a name in the illegal street-racing culture of a Los Angeles suburb. You have to work your ranks up against other drivers unless you have ... See full summary »,1,0,0,0,0,0,0,0,0
8204,Cannon Fodder,https://www.imdb.com/title/tt0452596/?ref_=adv_li_tt,1993.0,Not Rated,8.0,138.0,Cannon Fodder is an action shoot 'em up game.,1,0,0,0,0,0,0,0,0
8205,Emergency 2014,https://www.imdb.com/title/tt3232454/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8206,Colonization,https://www.imdb.com/title/tt0293043/?ref_=adv_li_tt,1994.0,Not Rated,8.5,151.0,"Colonize and explore the new world, befriend or battle natives and other colonies, trade and develop your colony's economy and see if you can liberate yourself from the motherland.",1,1,0,0,0,0,0,0,0
8207,In the Hunt,https://www.imdb.com/title/tt3728268/?ref_=adv_li_tt,1993.0,Not Rated,7.1,18.0,In the Hunt is a scrolling shooter arcade game developed and published by Irem.,1,0,0,0,0,0,0,1,0
8208,The Precursors,https://www.imdb.com/title/tt15231114/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,1,0
8209,Bouncy Bullets 2,https://www.imdb.com/title/tt21653294/?ref_=adv_li_tt,2021.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8210,Dungeon Siege II: Broken World,https://www.imdb.com/title/tt6166388/?ref_=adv_li_tt,2006.0,Not Rated,7.0,10.0,Add a Plot,1,1,0,0,0,1,0,0,0
8211,Hidden Invasion,https://www.imdb.com/title/tt0386508/?ref_=adv_li_tt,2001.0,T,2.0,13.0,"Aliens have attacked the planet Earth, and your special operations unit has been called into action. You play as the leader of your heroic team and you must get an attack on the evil aliens.",1,1,0,0,0,0,0,1,0
8212,Drawn to Life,https://www.imdb.com/title/tt6077068/?ref_=adv_li_tt,2007.0,E,7.2,30.0,"The players can draw their own character, weapons and accessories, platforms, and objects.",1,1,0,0,1,0,0,0,0
8213,Silpheed: The Lost Planet,https://www.imdb.com/title/tt0379506/?ref_=adv_li_tt,2000.0,T,5.2,20.0,"Taking place many years after the terrorist attack by Zakarite, the Earth continues its space colony operations and populate many other planets. The planet Solont was densely populated by ... See full summary »",1,0,0,0,0,1,0,1,0
8214,Serpent Showdown,https://www.imdb.com/title/tt13016236/?ref_=adv_li_tt,2020.0,Not Rated,7.2,0.0,"Two tails enter, one tail leaves. You and a friend go head-to-head in a battle of the ages. It is time to don your - cardboard armor, and grab your trusty crayon? And guess what, it turns ... See full summary »",1,0,0,0,0,0,0,0,0
8215,Space Hulk,https://www.imdb.com/title/tt11574140/?ref_=adv_li_tt,2013.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,1,0,1,0
8216,Tunnel Hunt,https://www.imdb.com/title/tt2072288/?ref_=adv_li_tt,1979.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8217,Super Robot Wars X,https://www.imdb.com/title/tt7740512/?ref_=adv_li_tt,2018.0,Not Rated,7.7,7.0,Add a Plot,1,1,0,0,0,0,0,1,0
8218,Starwinder: The Ultimate Space Race,https://www.imdb.com/title/tt0853001/?ref_=adv_li_tt,1996.0,K-A,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8219,Fairy Tale: Blave Saga,https://www.imdb.com/title/tt5920414/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8220,Deadbolt,https://www.imdb.com/title/tt14582896/?ref_=adv_li_tt,2016.0,T,8.5,8.0,DEADBOLT is an extremely challenging stealth-action hybrid that allows you to take control of the reaper to quell the recent undead uprising.,1,0,0,1,0,0,0,0,0
8221,Itorah,https://www.imdb.com/title/tt18931834/?ref_=adv_li_tt,2022.0,Not Rated,7.2,0.0,"Guide Itorah through a fantastic world inhabited by strange masked beings. She seems to be the only human left, facing the challenge of making her way across a cursed world. Along the ... See full summary »",1,1,0,0,0,1,0,0,0
8222,Sennen sensou Aigisu A,https://www.imdb.com/title/tt5922022/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8223,NHL 15,https://www.imdb.com/title/tt3997198/?ref_=adv_li_tt,2014.0,E10+,6.0,138.0,"Play as your favorite team, in this all new action packed fast paced game, with new improved graphics.",1,0,0,0,0,0,0,0,0
8224,Ugh!,https://www.imdb.com/title/tt13282966/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8225,Racer,https://www.imdb.com/title/tt1988757/?ref_=adv_li_tt,1975.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8226,Space Duel,https://www.imdb.com/title/tt2202571/?ref_=adv_li_tt,1982.0,Not Rated,6.0,15.0,Add a Plot,1,0,0,0,0,0,0,1,0
8227,Izuna: Legend of the Unemployed Ninja,https://www.imdb.com/title/tt1935137/?ref_=adv_li_tt,2006.0,E10+,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8228,VR Karts,https://www.imdb.com/title/tt13825670/?ref_=adv_li_tt,2015.0,E,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8229,Paperboy 2,https://www.imdb.com/title/tt0475356/?ref_=adv_li_tt,1991.0,Not Rated,5.4,40.0,Once again you play a paperboy/girl out to deliver The Daily Sun through treacherous neighborhoods.,1,1,0,0,0,0,0,0,0
8230,Fear the Walking Dead: Dead Run,https://www.imdb.com/title/tt6255488/?ref_=adv_li_tt,2016.0,Not Rated,6.1,10.0,Step inside the apocalyptic fall of Los Angeles where the player is relentlessly pursued by the infected.,1,1,0,0,0,0,0,0,0
8231,Witchaven II: Blood Vengeance,https://www.imdb.com/title/tt4772272/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,"A mysterious golden dragon warns knight Grondoval the Witchbane that Cirae-Argoth, the sister of dead witch queen Illwhyrin, wants revenge. Grondoval must destroy her minions and her and save princess Elizabeth and his country, Stazhia.",1,0,0,0,0,1,0,0,0
8232,EverQuest Online Adventures,https://www.imdb.com/title/tt2767886/?ref_=adv_li_tt,2003.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8233,Stage U,https://www.imdb.com/title/tt7466426/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8234,Cat and Rabbit Rescue,https://www.imdb.com/title/tt6768774/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8235,Youkai hyakkitan!,https://www.imdb.com/title/tt5693184/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8236,MechWarrior 2 Expansion Pack: Ghost Bear's Legacy,https://www.imdb.com/title/tt0361894/?ref_=adv_li_tt,1995.0,Not Rated,7.6,24.0,"The Ghost Bear Clan is in danger of extinction, as it's genetic legacy is held hostage. Now a team of Mechwarriors are sent to retrieve the stolen genetic material before the Ghost Bear Clan is destroyed.",1,1,0,0,0,0,0,1,0
8237,Law of the West,https://www.imdb.com/title/tt1255973/?ref_=adv_li_tt,1985.0,Not Rated,7.0,16.0,Add a Plot,1,0,0,0,1,0,0,0,0
8238,Monster Rancher 2,https://www.imdb.com/title/tt0290008/?ref_=adv_li_tt,1999.0,E,7.8,47.0,Add a Plot,1,0,0,0,0,1,0,0,0
8239,Kido buto-den G gandamu,https://www.imdb.com/title/tt16620386/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8240,Ecks vs. Sever,https://www.imdb.com/title/tt0350872/?ref_=adv_li_tt,2001.0,T,4.5,27.0,"This game follows the story of Ecks, an ex-FBI Agent whose orders are to hunt down an assassin named Sever, As the cat-and-mouse-hunt progresses, both agents will find out that they are mere pawns in a larger government conspiracy..",1,1,0,0,0,0,0,1,0
8241,Hardline,https://www.imdb.com/title/tt3680538/?ref_=adv_li_tt,1996.0,M,6.8,7.0,"In 1998 futuristic Detroit, a deadly terrorist techno cult known as The Sect is targeting civilians. The government is fighting them but their numbers are growing. A pilot with a mysterious past is key to ending their reign of terror.",1,1,0,0,0,0,0,0,0
8242,First Jump,https://www.imdb.com/title/tt13199742/?ref_=adv_li_tt,2020.0,Not Rated,6.3,20.0,Add a Plot,1,0,0,0,0,0,0,0,0
8243,Off the Road,https://www.imdb.com/title/tt15077908/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,"Hello Offroaders. The new open world off-road driving simulator is here. It's time to get Off The Road. Drive your rig on the hills of your own open world, get into a boat and explore ... See full summary »",1,0,0,0,0,0,0,0,0
8244,Detective Conan: Mystery Town,https://www.imdb.com/title/tt5761732/?ref_=adv_li_tt,2015.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,0,0
8245,Gyruss,https://www.imdb.com/title/tt0299955/?ref_=adv_li_tt,1983.0,Not Rated,6.9,61.0,Add a Plot,1,0,0,0,0,0,0,1,0
8246,War on Terror,https://www.imdb.com/title/tt15446808/?ref_=adv_li_tt,2006.0,Not Rated,7.2,0.0,War on Terror is a real-time strategy game in a modern setting. In the game three factions are waging war against one another. The Order wants to create a global utopia. To topple the ... See full summary »,1,0,0,0,0,0,0,0,0
8247,Night Terrors,https://www.imdb.com/title/tt8841274/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,"Night Terrors is a 3D isometric couch cooperative survival game for four players made in Unity. Working as a team of kids, you and your fellow playmates must defend each other and a light ... See full summary »",1,1,0,0,0,0,0,0,0
8248,Land Sea Air Squad,https://www.imdb.com/title/tt2147408/?ref_=adv_li_tt,1986.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8249,God Eater: Resonant Ops,https://www.imdb.com/title/tt7488958/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,"It continues the story of God Eater 2 Rage Burst, and is set 4 years after the latter's story, moving the setting ""at long last"" toward the Fenrir Headquarters in the year 2078.",1,0,0,0,0,0,0,0,0
8250,Donkey Kong Land III,https://www.imdb.com/title/tt1340818/?ref_=adv_li_tt,1997.0,K-A,6.7,54.0,The third game in the Donkey Kong Land series.,1,1,0,0,1,0,0,0,0
8251,Super Moon Cresta,https://www.imdb.com/title/tt2082352/?ref_=adv_li_tt,1980.0,Not Rated,6.2,18.0,Add a Plot,1,0,0,0,0,0,0,1,0
8252,Mobile Suit Gundam: Battle Operation,https://www.imdb.com/title/tt15018878/?ref_=adv_li_tt,2012.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,0,0
8253,Money Money,https://www.imdb.com/title/tt2238853/?ref_=adv_li_tt,1983.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8254,EverQuest: Secrets of Faydwer,https://www.imdb.com/title/tt2445596/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8255,Maelstrom,https://www.imdb.com/title/tt0843553/?ref_=adv_li_tt,1992.0,Not Rated,8.3,35.0,Add a Plot,1,0,0,0,0,0,0,1,0
8256,Disney's Beauty and the Beast: Belle's Quest,https://www.imdb.com/title/tt6306090/?ref_=adv_li_tt,1993.0,Not Rated,5.0,9.0,Side-scrolling 2D action platformer and the first half of Disney's Beauty and the Beast: Roar of the Beast game loosely based on the movie. Help Belle get from her village to the Beast's castle and remove his curse.,1,1,0,0,1,0,0,0,0
8257,MechWarrior,https://www.imdb.com/title/tt11241748/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8258,Cotton: Fantastic Night Dreams,https://www.imdb.com/title/tt2528326/?ref_=adv_li_tt,1991.0,E,6.3,12.0,"Players take the role of a young witch Cotton who, alongside her fairy companion Silk, sets out on her broomstick on a quest to defeat several monsters and get her Willow candy.",1,1,0,0,0,1,0,0,0
8259,Octopussy,https://www.imdb.com/title/tt21480296/?ref_=adv_li_tt,1992.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,0,0,0,0
8260,Last Resort,https://www.imdb.com/title/tt2976360/?ref_=adv_li_tt,1992.0,Not Rated,6.0,11.0,Last Resort is an arcade shoot 'em up video game by SNK.,1,0,0,0,0,0,0,1,0
8261,Realm of Ritualists,https://www.imdb.com/title/tt5423832/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Two diabolic ritualistic necromancers are fighting to destroy each other. Who can perform the esoteric ritual the fastest?,1,1,0,0,0,1,0,0,0
8262,Logic Case,https://www.imdb.com/title/tt18340124/?ref_=adv_li_tt,2022.0,Not Rated,7.2,0.0,"This is a Half-Life 2 (2004) RNG based mod, where you play the role of Rock Stanczak who lived a completely normal life, but one day he woke up in a strange room. There's only one thing he can do - Get out of there",1,0,0,0,0,0,0,1,0
8263,ShootMania,https://www.imdb.com/title/tt2270180/?ref_=adv_li_tt,2013.0,Not Rated,7.8,6.0,From the creators of the make-your-own-track racing game TrackMania comes this intriguing new First-Person Shooter that brings to FPS gamers what made TrackMania such a phenomenon: a unique... See full summary »,1,0,0,0,0,0,0,0,0
8264,MX Unleashed,https://www.imdb.com/title/tt1529305/?ref_=adv_li_tt,2004.0,E,7.0,29.0,Add a Plot,1,0,0,0,0,0,0,0,0
8265,Deception,https://www.imdb.com/title/tt0844702/?ref_=adv_li_tt,1996.0,T,7.8,22.0,Add a Plot,1,0,0,1,0,1,0,0,0
8266,Combat Mission: Beyond Overlord,https://www.imdb.com/title/tt0416655/?ref_=adv_li_tt,2000.0,Not Rated,7.3,18.0,Add a Plot,1,0,0,0,0,0,0,0,0
8267,Shadow of the Beast,https://www.imdb.com/title/tt3374896/?ref_=adv_li_tt,2016.0,Not Rated,6.6,39.0,Add a Plot,1,0,0,0,0,0,0,0,0
8268,Panzer General,https://www.imdb.com/title/tt0250641/?ref_=adv_li_tt,1994.0,Not Rated,8.4,56.0,Command the German army during some of the most famous battles of World War II,1,1,0,0,0,0,0,0,0
8269,The Matwix,https://www.imdb.com/title/tt0332240/?ref_=adv_li_tt,2001.0,Not Rated,6.9,14.0,Elmer Fudd learns from Bugs Bunny that the world he lives in is a fake.,1,0,0,0,0,0,0,0,0
8270,Blaster Master Zero,https://www.imdb.com/title/tt7883138/?ref_=adv_li_tt,2017.0,E,6.6,21.0,"Centuries after an ice age that forced humanity to live underground, Jason Frudnick finds an unusual-looking frog-like creature and follows him into one of the underground environments.",1,1,0,0,0,0,0,1,0
8271,Tales of Asteria: Kesshou no Daichi to Michibiki no Hikari,https://www.imdb.com/title/tt21254748/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8272,The Simpsons: Bart vs. the World,https://www.imdb.com/title/tt0455763/?ref_=adv_li_tt,1991.0,Not Rated,5.1,84.0,"Bart wins a painting contest and embarks on a round-the-world treasure hunt. Unbeknownst to him, the contest was rigged by Mr. Burns, who hates the Simpson family so much he has vowed to ... See full summary »",1,1,1,0,0,0,0,0,0
8273,Jurassic Park III: The DNA Factor,https://www.imdb.com/title/tt0865909/?ref_=adv_li_tt,2001.0,Not Rated,6.9,37.0,Add a Plot,1,0,0,0,0,0,0,0,0
8274,Astro Race,https://www.imdb.com/title/tt1982077/?ref_=adv_li_tt,1973.0,Not Rated,6.6,9.0,Add a Plot,1,0,0,0,0,0,0,1,0
8275,America's Army: Rise of a Soldier,https://www.imdb.com/title/tt0490789/?ref_=adv_li_tt,2005.0,T,7.7,27.0,Add a Plot,1,0,0,0,0,0,0,0,0
8276,Voyager,https://www.imdb.com/title/tt2127388/?ref_=adv_li_tt,1981.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8277,Battalion Wars 2,https://www.imdb.com/title/tt2033953/?ref_=adv_li_tt,2007.0,T,7.2,14.0,Add a Plot,1,0,0,0,1,0,0,0,1
8278,Castlevania II: Belmont's Revenge,https://www.imdb.com/title/tt1981615/?ref_=adv_li_tt,1991.0,E,6.6,86.0,The curse of the Belmont family has struck again in the second Castlevania adventure for the Game Boy.,1,1,0,0,0,1,0,0,0
8279,Buster Bros.,https://www.imdb.com/title/tt2120121/?ref_=adv_li_tt,1989.0,Not Rated,7.8,40.0,Add a Plot,1,0,0,0,0,0,0,0,0
8280,Mega Man Battle Network 4,https://www.imdb.com/title/tt19853586/?ref_=adv_li_tt,2003.0,E,7.2,0.0,It's been rather quiet after Lan and Mega Man defeated the WWW in Mega Man Battle Network 3.. Little do they know that they're about to embark on yet another fantastic adventure.,1,1,0,0,0,1,0,0,0
8281,Touhou Fuujinroku: Mountain of Faith,https://www.imdb.com/title/tt21367788/?ref_=adv_li_tt,2007.0,Not Rated,7.2,0.0,Add a Plot,1,1,0,0,0,1,0,0,0
8282,Megadon,https://www.imdb.com/title/tt2198025/?ref_=adv_li_tt,1982.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8284,Psyvariar Reassemble,https://www.imdb.com/title/tt6268410/?ref_=adv_li_tt,2016.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8285,Vice: Project Doom,https://www.imdb.com/title/tt10810946/?ref_=adv_li_tt,1991.0,Not Rated,7.1,18.0,Add a Plot,1,0,0,0,0,0,0,0,0
8286,Neverwinter Nights: Kingmaker,https://www.imdb.com/title/tt2391031/?ref_=adv_li_tt,2005.0,Not Rated,6.8,28.0,Add a Plot,1,1,0,0,0,1,0,0,0
8287,Pooyan,https://www.imdb.com/title/tt0852690/?ref_=adv_li_tt,1982.0,Not Rated,6.2,34.0,Add a Plot,1,0,0,0,1,0,0,0,0
8288,EverQuest: Depths of Darkhollow,https://www.imdb.com/title/tt2445600/?ref_=adv_li_tt,2005.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8289,Kengo: Master of Bushido,https://www.imdb.com/title/tt6038148/?ref_=adv_li_tt,2000.0,M,5.7,6.0,"Kengo: Master of Bushido is a Fighting game in which you try to master ""The Way of the Warrior"" (Bushido). The game features three modes single-player, versus and tournament. The first ... See full summary »",1,0,0,0,0,0,0,0,0
8290,Dragon Ball Z: X Keeperz,https://www.imdb.com/title/tt7906894/?ref_=adv_li_tt,2018.0,Not Rated,7.2,0.0,"It's PC browser game with gameplay four-versus-four survival battle and players can power-up and switch between four characters in battle using simple, click-based controls.",1,0,0,0,0,0,0,0,0
8291,The Super Spy,https://www.imdb.com/title/tt2471558/?ref_=adv_li_tt,1990.0,Not Rated,6.2,13.0,Add a Plot,1,0,0,0,0,0,0,0,0
8292,Metal Black,https://www.imdb.com/title/tt2610394/?ref_=adv_li_tt,1991.0,Not Rated,5.6,9.0,"In the year 2042, a companion star from Jupiter appears and propels the asteroids along Jupiter's orbit toward the Earth, causing a series of meteorites. Soon after, aliens known as ""... See full summary »",1,0,0,0,0,0,0,1,0
8293,Zombie Shooter 2,https://www.imdb.com/title/tt1687946/?ref_=adv_li_tt,2009.0,Not Rated,8.2,5.0,Add a Plot,1,0,0,0,0,0,0,0,0
8294,Bugs Bunny Crazy Castle 3,https://www.imdb.com/title/tt0310814/?ref_=adv_li_tt,1999.0,E,5.6,27.0,Help Bugs Bunny get through Crazy Castle.,1,1,0,0,1,0,0,0,0
8295,Moon Quasar,https://www.imdb.com/title/tt2084894/?ref_=adv_li_tt,1980.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8296,Sunday vs Magazine: Shuuketsu! Choujou Daikessen!,https://www.imdb.com/title/tt6745010/?ref_=adv_li_tt,2009.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8297,Ascension: Deckbuilding Game,https://www.imdb.com/title/tt12386376/?ref_=adv_li_tt,2014.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8298,Cyber Surfin,https://www.imdb.com/title/tt6222308/?ref_=adv_li_tt,1994.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8299,Hercules: The Legendary Journeys,https://www.imdb.com/title/tt8463412/?ref_=adv_li_tt,2001.0,E,7.2,0.0,A Hercules: The Legendary Journeys adventure game for the Game Boy Color.,1,1,0,0,0,1,0,0,0
8300,Superman: Countdown to Apokolips,https://www.imdb.com/title/tt18336548/?ref_=adv_li_tt,2003.0,E,7.2,0.0,"In this prequel to Shadow of Apokolips, Superman has his first encounter with Metallo.",1,0,0,0,0,0,0,1,0
8301,Chess Wars,https://www.imdb.com/title/tt0165146/?ref_=adv_li_tt,1996.0,Not Rated,7.2,0.0,This chess simulator uses short full motion video sequences to somewhat violently illustrate the moments when chess pieces capture one another. The setting is medieval England and murderous Black kingdom is invading the White kingdom.,1,0,0,0,0,0,0,0,0
8302,Frenzy,https://www.imdb.com/title/tt0301315/?ref_=adv_li_tt,1982.0,Unrated,6.1,16.0,Add a Plot,1,0,0,0,0,0,0,1,0
8303,FixEight,https://www.imdb.com/title/tt2945354/?ref_=adv_li_tt,1992.0,Not Rated,6.7,10.0,Add a Plot,1,0,0,0,0,0,0,1,0
8304,RoadBlasters,https://www.imdb.com/title/tt2193680/?ref_=adv_li_tt,1987.0,Not Rated,6.7,24.0,Add a Plot,1,0,0,0,0,0,0,1,0
8305,Blastar,https://www.imdb.com/title/tt7175452/?ref_=adv_li_tt,1993.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,1,0
8306,Black Heart,https://www.imdb.com/title/tt2509494/?ref_=adv_li_tt,1991.0,Not Rated,6.0,7.0,Add a Plot,1,0,0,0,0,1,0,0,0
8307,Nijiiro Live,https://www.imdb.com/title/tt11477816/?ref_=adv_li_tt,2019.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
8308,Front Mission Evolved,https://www.imdb.com/title/tt1941532/?ref_=adv_li_tt,2010.0,T,7.0,24.0,"The player takes the role of Dylan Ramsey, who is a mech robot technician. When terrorists attack New York, he takes control over one of them to rescue his father. During the course of the ... See full summary »",1,1,0,0,0,0,0,1,0
8309,Fire Truck,https://www.imdb.com/title/tt2004219/?ref_=adv_li_tt,1978.0,Not Rated,7.2,0.0,"Fire Truck Video for toddlers and kids, see how the fire truck extinguish fires, helps a cat off a tree and helps at an accident scene. Watch, hear and talk about - all the great things ... See full summary »",1,0,0,0,0,0,0,0,0
8310,Monster Chronicles,https://www.imdb.com/title/tt5714984/?ref_=adv_li_tt,2017.0,Not Rated,7.2,0.0,Add a Plot,1,0,0,0,0,0,0,0,0
